1272734331417645058,Tue Jun 16 03:34:45 +0000 2020,RT @kyutiesmile: Mensagem do treasure para teume; a thread https://t.co/lcKlVJKmJt,943258657718001665,en
1271277308091994113,Fri Jun 12 03:05:04 +0000 2020,RT @tmakerftrick: ⠀⠀⠀'😭 : 𝘁𝗺𝗮𝗸𝗲𝗿 𝘅 𝘁𝗺𝗮𝗸𝗲𝗿 彡  ⠀⠀→ 𝗳𝗮𝘃 para ganhar segu¡dores ⠀⠀⠀tmakers   ⠀⠀→ 𝗿𝘁 para que mais tmakers participem ⠀⠀→ 𝘀¡𝗴𝗮 t…,943258657718001665,en
1270865620595281925,Wed Jun 10 23:49:10 +0000 2020,RT @paintreasure: o treasure é aquele tipo de grupo que quando você conhece, se apaixona totalmente por cada um. https://t.co/90fZcadibp,943258657718001665,en
1270757404448301066,Wed Jun 10 16:39:09 +0000 2020,RT @tmakerftrick: ⠀⠀⠀'🌻 : 𝘁𝗺𝗮𝗸𝗲𝗿 𝘅 𝘁𝗺𝗮𝗸𝗲𝗿 彡  ⠀⠀→ 𝗳𝗮𝘃 para ganhar segu¡dores ⠀⠀⠀tmakers   ⠀⠀→ 𝗿𝘁 para que mais tmakers participem ⠀⠀→ 𝘀¡𝗴𝗮 t…,943258657718001665,en
1270165915531907078,Tue Jun 09 01:28:47 +0000 2020,RT @paintreasure: hate pra cima do treasure na minha tml é unfollow, desmerecer o treasure é unfollow e rebaixar o treasure é unfollow, se…,943258657718001665,en
1270114531663056896,Mon Jun 08 22:04:36 +0000 2020,RT @tmakerftrick: ⠀⠀⠀'🐼 : 𝘁𝗺𝗮𝗸𝗲𝗿 𝘅 𝘁𝗺𝗮𝗸𝗲𝗿 彡  ⠀⠀→ 𝗳𝗮𝘃 para ganhar segu¡dores ⠀⠀⠀tmakers   ⠀⠀→ 𝗿𝘁 para que mais tmakers participem ⠀⠀→ 𝘀¡𝗴𝗮 t…,943258657718001665,en
1270107707022991365,Mon Jun 08 21:37:29 +0000 2020,RT @paintreasure: wayo me faz sentir a dor dos chifres que eu nem tenho,943258657718001665,en
1269845960479387649,Mon Jun 08 04:17:24 +0000 2020,RT @paintreasure: fodasse o sistema o treasure eh a lei https://t.co/9j5ZfVMSbT,943258657718001665,en
1269833991009570818,Mon Jun 08 03:29:50 +0000 2020,RT @paintreasure: a melhor coisa que a yge fez pelos meninos foi ter colocado hyunsuk e jihoon como líderes deles. além de ambos serem muit…,943258657718001665,en
1269801322389389319,Mon Jun 08 01:20:01 +0000 2020,RT @Neigesuk: Tmakers sabendo que tem o privilégio de ter Bang Yedam como ídolo:  https://t.co/KPXuuAaKpS,943258657718001665,en
1269771456872878080,Sun Jun 07 23:21:21 +0000 2020,RT @jhoseokfave: “você é o líder da sua própria vida” - jung hoseok,943258657718001665,en
1269751509333483521,Sun Jun 07 22:02:05 +0000 2020,RT @tmakerftrick: ⠀⠀⠀'👒: 𝘁𝗺𝗮𝗸𝗲𝗿 𝘅 𝘁𝗺𝗮𝗸𝗲𝗿 彡  ⠀⠀→ 𝗳𝗮𝘃 para ganhar segu¡dores ⠀⠀⠀tmakers   ⠀⠀→ 𝗿𝘁 para que mais tmakers participem ⠀⠀→ 𝘀¡𝗴𝗮 to…,943258657718001665,en
1269491650134446080,Sun Jun 07 04:49:30 +0000 2020,RT @asa__uwu: 🖤💜 #TREASUREfanart https://t.co/I5XBhCihCq,943258657718001665,en
1269477006330249217,Sun Jun 07 03:51:18 +0000 2020,RT @Nyyyzzzzz: Muito obrigado por me salvar com essa thread,943258657718001665,en
1269448671885692934,Sun Jun 07 01:58:43 +0000 2020,RT @JUNKYULlPS: treasure entrou na minha vida e disse: análise agora você vai nos amar e você que lute,943258657718001665,en
1269436745877159943,Sun Jun 07 01:11:19 +0000 2020,RT @projetokpopsz: 🍍KPOPPER SEGUE KPOPPER🍍  ⇢favorite este tweet para ganhar seguidores kpoppers. ⇢retweet para que mais kpoppers possam pa…,943258657718001665,en
1269429541208023040,Sun Jun 07 00:42:42 +0000 2020,RT @followtmulti: 🌧 CHUVA DE SEGUIDORES 🌧  ➞comente "🌧" e siga todos que derem fav no seu comentário. ➞retweet para que mais KPOPPER'S poss…,943258657718001665,en
1269428935198113792,Sun Jun 07 00:40:17 +0000 2020,RT @followtmulti: CHUVA DE SEGUIDORES EM 1 MINUTO 🌧  - rt aqui pra divulgar e render - sigam o projeto e ativem as notificações,943258657718001665,en
1269428433441955844,Sun Jun 07 00:38:18 +0000 2020,RT @followtmulti: CHUVA DE SEGUIDORES EM 3 MINUTOS 🌧  - rt aqui pra divulgar e render - sigam o projeto e ativem as notificações,943258657718001665,en
1269428018549862406,Sun Jun 07 00:36:39 +0000 2020,RT @followtmulti: CHUVA DE SEGUIDORES EM 5 MINUTOS 🌧  - rt aqui pra divulgar e render - sigam o projeto e ativem as notificações,943258657718001665,en
1269425212455555074,Sun Jun 07 00:25:30 +0000 2020,RT @projetokpopsz: ⛈️CHUVA DE SEGUIDORES ⛈️  ⇢favorite este tweet para ganhar seguidores. ⇢comente "⛈️" e siga todos que derem fav em seu c…,943258657718001665,en
1269392903266320387,Sat Jun 06 22:17:06 +0000 2020,RT @vanteseye: boa noite @ygtreasuremaker https://t.co/nsUY8KgiOi,943258657718001665,en
1269385718108950530,Sat Jun 06 21:48:33 +0000 2020,RT @paintreasure: hyunsuk: ala o haruto trancou o doyoung dnv no banheiro vai lá  jihoon: mas vc eh o líder  hyunsuk: e vc tbm eh  jihoon:…,943258657718001665,en
1269385336616091649,Sat Jun 06 21:47:02 +0000 2020,RT @BauTesourinhos: hyunsuk: agora eu vou cuidar do meu grupo  jihoon: NOSSO grupo https://t.co/ANhpjEjKpB,943258657718001665,en
1273005939331907585,Tue Jun 16 21:34:01 +0000 2020,RT @ANS_official_: [#달린]  저번 달Q의 정답은!! 바로바로 제이언니!🐋  이제 야식 드실 시간인데 야식 추천 갑니다!! [야식 추천🍚] - 처갓집 슈프림 양념치킨! [달플리🎵] - (여자)아이들 선배님의 싫다고 말해!! 🌙4일 뒤…,1190479679364509697,en
1273005925931114498,Tue Jun 16 21:33:58 +0000 2020,RT @NewWorld_VICTON: [#승식 ]오늘 이불킥도 너무 재밌었구 좋았어요!!!흐흐흐 다들 굿밤💙💛⭐️ https://t.co/tC8WTeJhSZ,1190479679364509697,en
1273005875679113217,Tue Jun 16 21:33:46 +0000 2020,RT @WM_OHMYGIRL: #온통이세상은너로돼있어 #썸툰2020 #비니 #밈  아따 잘한드아 살랑살랑하네에 https://t.co/zsgjXcRw3r,1190479679364509697,en
